stop_id,stop_name,fullName,stop_id,municipality,district_code,mainTrafficType,idosCategory,lat,lon,avgJtskX,avgJtskY,numStops
"Sýkořice,Luby","Sýkořice,Luby","Sýkořice,Luby","Sýkořice,Luby",Sýkořice,RA,bus,301003,50.04384,13.9698925,-775483.938,-1043315.75,2
"Sýkořice,U Křížku","Sýkořice,U Křížku","Sýkořice,U Křížku","Sýkořice,U Křížku",Sýkořice,RA,bus,301003,50.0387344,13.9436588,-777424.7,-1043609.88,2
Šafránecká,Šafránecká,Šafránecká,Šafránecká,Praha,AB,bus,301003,50.0758743,14.3447342,-748410.9,-1043540.44,2
Šafránkova,Šafránkova,Šafránkova,Šafránkova,Praha,AB,bus,301003,50.05861,14.3385963,-749110.0,-1045382.63,4
Šanov,Šanov,Šanov,Šanov,Šanov,RA,train,600003,50.0918159,13.6287241,-798879.563,-1034505.19,1
"Šanov,rozc.","Šanov,rozc.","Šanov,rozcestí","Šanov,rozc.",Šanov,RA,bus,301003,50.0959854,13.6310453,-798647.25,-1034070.75,2
Šatovka,Šatovka,Šatovka,Šatovka,Praha,AB,bus,301003,50.1175232,14.3748837,-745638.938,-1039247.63,2
Šeberák,Šeberák,Šeberák,Šeberák,Praha,AB,bus,301003,50.0117264,14.4913177,-738983.063,-1052040.25,2
Šeberov,Šeberov,Šeberov,Šeberov,Praha,AB,bus,301003,50.018158,14.5106926,-737510.5,-1051519.13,2
Šebestěnice,Šebestěnice,Šebestěnice,Šebestěnice,Šebestěnice,KH,bus,301003,49.82904,15.3646832,-679432.25,-1080315.75,2
Šebířov,Šebířov,Šebířov,Šebířov,Šebířov,TA,bus,301003,49.5651321,14.8236523,-721883.2,-1104452.63,4
"Šebířov,Bouřilka","Šebířov,Bouřilka","Šebířov,Bouřilka","Šebířov,Bouřilka",Šebířov,TA,bus,301003,49.56537,14.7768145,-725238.25,-1103981.25,2
"Šebířov,Křekovice","Šebířov,Křekovice","Šebířov,Křekovice","Šebířov,Křekovice",Šebířov,TA,bus,301003,49.58886,14.798501,-723340.1,-1101597.75,2
"Šebířov,Křekovická Lhota,rozc.0.5","Šebířov,Křekovická Lhota,rozc.0.5","Šebířov,Křekovická Lhota,rozcestí 0.5","Šebířov,Křekovická Lhota,rozc.0.5",Šebířov,TA,bus,301003,49.5921326,14.791295999999999,-723808.6,-1101168.5,2
"Šebířov,Kříženec,rozc.0.5","Šebířov,Kříženec,rozc.0.5","Šebířov,Kříženec,rozcestí 0.5","Šebířov,Kříženec,rozc.0.5",Šebířov,TA,bus,301003,49.5983467,14.7795391,-724560.25,-1100371.75,2
"Šebířov,Popovice","Šebířov,Popovice","Šebířov,Popovice","Šebířov,Popovice",Šebířov,TA,bus,301003,49.57403,14.7975054,-723628.1,-1103223.25,2
"Šebířov,Popovice,rozc.0.5","Šebířov,Popovice,rozc.0.5","Šebířov,Popovice,rozcestí 0.5","Šebířov,Popovice,rozc.0.5",Šebířov,TA,bus,301003,49.5718765,14.80754,-722940.1,-1103556.13,2
"Šebířov,Skrýšov","Šebířov,Skrýšov","Šebířov,Skrýšov","Šebířov,Skrýšov",Šebířov,TA,bus,301003,49.57726,14.8302631,-721232.563,-1103178.13,2
"Šebířov,Vosná","Šebířov,Vosná","Šebířov,Vosná","Šebířov,Vosná",Šebířov,TA,bus,301003,49.58439,14.8033466,-723058.1,-1102137.0,2
"Šebířov,Vrcholtovice","Šebířov,Vrcholtovice","Šebířov,Vrcholtovice","Šebířov,Vrcholtovice",Šebířov,TA,bus,301003,49.59873,14.7510262,-726597.75,-1100058.25,2
"Šebířov,Vyšetice","Šebířov,Vyšetice","Šebířov,Vyšetice","Šebířov,Vyšetice",Šebířov,TA,bus,301003,49.6046143,14.772213,-724993.5,-1099611.25,2
"Šebířov,Záříčí","Šebířov,Záříčí","Šebířov,Záříčí","Šebířov,Záříčí",Šebířov,TA,bus,301003,49.5723038,14.7912779,-724099.8,-1103354.5,1
Šedivého,Šedivého,Šedivého,Šedivého,Praha,AB,bus,301003,50.07093,14.3146992,-750616.0,-1043789.63,2
"Šestajovice,Balkán","Šestajovice,Balkán","Šestajovice,Balkán","Šestajovice,Balkán",Šestajovice,PH,bus,301003,50.1059227,14.6803856,-724162.438,-1043474.38,2
"Šestajovice,Pražská","Šestajovice,Pražská","Šestajovice,Pražská","Šestajovice,Pražská",Šestajovice,PH,bus,301003,50.1024551,14.6759949,-724524.938,-1043814.63,2
"Šestajovice,U Školy","Šestajovice,U Školy","Šestajovice,U Školy","Šestajovice,U Školy",Šestajovice,PH,bus,301003,50.1118774,14.682435,-723929.1,-1042837.5,2
"Šestajovice,Za Stodolami","Šestajovice,Za Stodolami","Šestajovice,Za Stodolami","Šestajovice,Za Stodolami",Šestajovice,PH,bus,301003,50.11328,14.6797161,-724101.0,-1042656.69,2
Šetějovice,Šetějovice,Šetějovice,Šetějovice,Šetějovice,BN,bus,301003,49.6450424,15.2220535,-692186.3,-1099335.88,2
"Šetějovice,Dolní Rápotice","Šetějovice,Dolní Rápotice","Šetějovice,Dolní Rápotice","Šetějovice,Dolní Rápotice",Šetějovice,BN,bus,301003,49.6380539,15.2335186,-691462.6,-1100211.0,2
"Šetějovice,Nechyba","Šetějovice,Nechyba","Šetějovice,Nechyba","Šetějovice,Nechyba",Šetějovice,BN,bus,301003,49.6481247,15.2163906,-692548.8,-1098943.88,2
Šimůnkova,Šimůnkova,Šimůnkova,Šimůnkova,Praha,AB,bus,301003,50.1329346,14.4704733,-738634.2,-1038481.5,3
Šípy,Šípy,Šípy,Šípy,Šípy,RA,bus,301003,50.0155029,13.6143608,-801144.0,-1042749.63,2
"Šípy,Bělbožice","Šípy,Bělbožice","Šípy,Bělbožice","Šípy,Bělbožice",Šípy,RA,bus,301003,50.0182533,13.6009493,-802049.6,-1042305.63,2
"Šípy,Milíčov","Šípy,Milíčov","Šípy,Milíčov","Šípy,Milíčov",Šípy,RA,bus,301003,50.0014,13.6162539,-801240.3,-1044321.0,1
"Šípy,u rybníka","Šípy,u rybníka","Šípy,u rybníka","Šípy,u rybníka",Šípy,RA,bus,301003,50.0143661,13.6166353,-801001.4,-1042898.88,2
Škola Dolní Počernice,Škola Dolní Počernice,Škola Dolní Počernice,Škola Dolní Počernice,Praha,AB,bus,301003,50.0885773,14.581316,-731444.5,-1044439.63,2
Škola Dubeč,Škola Dubeč,Škola Dubeč,Škola Dubeč,Praha,AB,bus,301003,50.06292,14.5909767,-731142.1,-1047360.5,2
Škola Kolovraty,Škola Kolovraty,Škola Kolovraty,Škola Kolovraty,Praha,AB,bus,301003,50.01117,14.6276016,-729312.438,-1053415.5,2
Škola Lipence,Škola Lipence,Škola Lipence,Škola Lipence,Praha,AB,bus,301003,49.9606819,14.356225,-749353.75,-1056343.75,2
Škola Nebušice,Škola Nebušice,Škola Nebušice,Škola Nebušice,Praha,AB,bus,301003,50.11093,14.3306942,-748870.0,-1039540.44,2
Škola Poštovka,Škola Poštovka,Škola Poštovka,Škola Poštovka,Praha,AB,undefined,301003,50.069,14.355196,-747774.063,-1044400.63,1
Škola Radlice,Škola Radlice,Škola Radlice,Škola Radlice,Praha,AB,tram,301003,50.0597,14.3936224,-745190.6,-1045802.25,6
Škola Radotín,Škola Radotín,Škola Radotín,Škola Radotín,Praha,AB,undefined,301003,49.9812469,14.360490800000001,-748737.0,-1054120.5,1
Škola Řepy,Škola Řepy,Škola Řepy,Škola Řepy,Praha,AB,bus,301003,50.06895,14.2959118,-751978.4,-1043822.0,2
Škola Slivenec,Škola Slivenec,Škola Slivenec,Škola Slivenec,Praha,AB,bus,301003,50.02012,14.3552094,-748519.063,-1049786.13,2
Škola Šeberov,Škola Šeberov,Škola Šeberov,Škola Šeberov,Praha,AB,bus,301003,50.00647,14.5168114,-737251.6,-1052866.25,2
Škola Štěrboholy,Škola Štěrboholy,Škola Štěrboholy,Škola Štěrboholy,Praha,AB,bus,301003,50.07218,14.5526943,-733719.4,-1045971.38,2
Škola Velká Chuchle,Škola Velká Chuchle,Škola Velká Chuchle,Škola Velká Chuchle,Praha,AB,bus,301003,50.0120163,14.3823328,-746717.0,-1050945.0,1
"Škvorec,MŠ","Škvorec,MŠ","Škvorec,MŠ","Škvorec,MŠ",Škvorec,PH,bus,301003,50.0507,14.7317505,-721332.6,-1050049.25,2
"Škvorec,nám.","Škvorec,nám.","Škvorec,náměstí","Škvorec,nám.",Škvorec,PH,bus,301003,50.0466461,14.7308578,-721455.6,-1050487.75,1
"Škvorec,rozc.","Škvorec,rozc.","Škvorec,rozcestí","Škvorec,rozc.",Škvorec,PH,bus,301003,50.04493,14.7399063,-720838.5,-1050762.5,2
"Škvorec,Třebohostice","Škvorec,Třebohostice","Škvorec,Třebohostice","Škvorec,Třebohostice",Škvorec,PH,bus,301003,50.0374146,14.7203245,-722339.3,-1051405.88,1
"Škvorec,Třebohostice,škola","Škvorec,Třebohostice,škola","Škvorec,Třebohostice,škola","Škvorec,Třebohostice,škola",Škvorec,PH,bus,301003,50.03876,14.72056,-722302.8,-1051259.5,1
Škvořetice,Škvořetice,Škvořetice,Škvořetice,Škvořetice,ST,bus,301003,49.4018936,13.9476137,-787243.3,-1113753.25,2
"Škvořetice,Pacelice","Škvořetice,Pacelice","Škvořetice,Pacelice","Škvořetice,Pacelice",Škvořetice,ST,bus,301003,49.4071426,13.9358807,-788002.9,-1113054.0,2
Šlapanice,Šlapanice,Šlapanice,Šlapanice,Šlapanice,KD,bus,301003,50.31373,14.1095715,-761364.25,-1015010.38,2
"Šlapanice,Budeničky","Šlapanice,Budeničky","Šlapanice,Budeničky","Šlapanice,Budeničky",Šlapanice,KD,bus,301003,50.3189735,14.0998058,-761970.8,-1014334.88,1
"Šlapanice,dvůr","Šlapanice,dvůr","Šlapanice,dvůr","Šlapanice,dvůr",Šlapanice,KD,bus,301003,50.3167534,14.0969133,-762209.5,-1014550.44,2
"Šlapanice,křižovatka","Šlapanice,křižovatka","Šlapanice,křižovatka","Šlapanice,křižovatka",Šlapanice,KD,bus,301003,50.3134346,14.1090851,-761403.1,-1015037.63,2
"Šlapanice,samota","Šlapanice,samota","Šlapanice,samota","Šlapanice,samota",Šlapanice,KD,bus,301003,50.3107643,14.1221561,-760523.0,-1015462.25,2
"Šlapanice,zámek","Šlapanice,zámek","Šlapanice,zámek","Šlapanice,zámek",Šlapanice,KD,bus,301003,50.3157043,14.1008005,-761951.75,-1014704.81,2
Šmukýřka,Šmukýřka,Šmukýřka,Šmukýřka,Praha,AB,bus,301003,50.0642662,14.3706169,-746752.6,-1045073.5,2
Špejchar,Špejchar,Špejchar,Špejchar,Praha,AB,tram,301003,50.0974579,14.4099865,-743456.75,-1041802.13,2
Šperlova,Šperlova,Šperlova,Šperlova,Praha,AB,bus,301003,50.0342331,14.5108671,-737256.5,-1049749.38,2
"Špindlerův Mlýn,aut.st.","Špindlerův Mlýn,aut.st.","Špindlerův Mlýn,autobusové stanoviště","Špindlerův Mlýn,aut.st.",Špindlerův Mlýn,TU,bus,301003,50.72429,15.6039047,-650334.1,-983567.563,1
"Špindlerův Mlýn,Bártlova lávka","Špindlerův Mlýn,Bártlova lávka","Špindlerův Mlýn,Bártlova lávka","Špindlerův Mlýn,Bártlova lávka",Špindlerův Mlýn,TU,bus,301003,50.6878929,15.5787916,-652584.4,-987372.6,2
"Špindlerův Mlýn,Labská","Špindlerův Mlýn,Labská","Špindlerův Mlýn,Labská","Špindlerův Mlýn,Labská",Špindlerův Mlýn,TU,bus,301003,50.7151337,15.58325,-651905.1,-984402.5,2
"Špindlerův Mlýn,Michlův Mlýn","Špindlerův Mlýn,Michlův Mlýn","Špindlerův Mlýn,Michlův Mlýn","Špindlerův Mlýn,Michlův Mlýn",Špindlerův Mlýn,TU,bus,301003,50.6996231,15.5878258,-651792.938,-986154.25,2
"Špindlerův Mlýn,parkovací terminál","Špindlerův Mlýn,parkovací terminál","Špindlerův Mlýn,parkovací terminál","Špindlerův Mlýn,parkovací terminál",Špindlerův Mlýn,TU,bus,301003,50.72381,15.5920506,-651171.563,-983519.4,2
"Špindlerův Mlýn,Volský Důl Kukačka","Špindlerův Mlýn,Volský Důl Kukačka","Špindlerův Mlýn,Volský Důl Kukačka","Špindlerův Mlýn,Volský Důl Kukačka",Špindlerův Mlýn,TU,bus,301003,50.6812057,15.5886707,-651981.1,-988195.3,2
Špitálka,Špitálka,Špitálka,Špitálka,Praha,AB,bus,301003,50.110466,14.3781509,-745515.0,-1040057.25,2
Špitálská,Špitálská,Špitálská,Špitálská,Praha,AB,tram,301003,50.1110077,14.5050192,-736516.9,-1041231.94,2
Šporkova,Šporkova,Šporkova,Šporkova,Praha,AB,bus,301003,50.0874,14.3981009,-744452.0,-1042794.0,1
Štefkova,Štefkova,Štefkova,Štefkova,Praha,AB,bus,301003,50.0797348,14.3530331,-747763.6,-1043196.94,2
Štěchovice,Štěchovice,Štěchovice,Štěchovice,Štěchovice,PZ,bus,301003,49.85178,14.4063053,-747448.0,-1068833.88,2
"Štěchovice,Masečín","Štěchovice,Masečín","Štěchovice,Masečín","Štěchovice,Masečín",Štěchovice,PZ,bus,301003,49.85075,14.3811283,-749257.2,-1068699.88,2
"Štěchovice,Masečín,Chrástky","Štěchovice,Masečín,Chrástky","Štěchovice,Masečín,Chrástky","Štěchovice,Masečín,Chrástky",Štěchovice,PZ,bus,301003,49.8534164,14.3878956,-748734.6,-1068472.75,2
"Štěchovice,Nad Horou","Štěchovice,Nad Horou","Štěchovice,Nad Horou","Štěchovice,Nad Horou",Štěchovice,PZ,bus,301003,49.8497772,14.4031086,-747706.1,-1069023.0,2
"Štěchovice,Třebenice","Štěchovice,Třebenice","Štěchovice,Třebenice","Štěchovice,Třebenice",Štěchovice,PZ,bus,301003,49.8248329,14.43978,-745471.1,-1072130.88,1
Štěchovická,Štěchovická,Štěchovická,Štěchovická,Praha,AB,bus,301003,50.072094,14.5007725,-737403.4,-1045479.44,2
Štěpánská,Štěpánská,Štěpánská,Štěpánská,Praha,AB,tram,301003,50.0756035,14.4234,-742837.4,-1044340.75,3
Štěpařská,Štěpařská,Štěpařská,Štěpařská,Praha,AB,bus,301003,50.0322723,14.3733921,-747043.2,-1048625.25,2
Štěpnice,Štěpnice,Štěpnice,Štěpnice,Praha,AB,bus,301003,50.1279526,14.3677416,-745986.0,-1038029.0,1
Štěpničná,Štěpničná,Štěpničná,Štěpničná,Praha,AB,tram,301003,50.1279259,14.4773026,-738226.0,-1039099.5,4
Štěrboholy,Štěrboholy,Štěrboholy,Štěrboholy,Praha,AB,bus,301003,50.07179,14.5504217,-733886.5,-1045992.63,2
Štětí,Štětí,Štětí,Štětí,Štětí,LT,train,600003,50.4565277,14.393837,-739142.563,-1002081.13,1
"Štětí,Boženy Němcové","Štětí,Boženy Němcové","Štětí,Boženy Němcové","Štětí,Boženy Němcové",Štětí,LT,bus,301003,50.45699,14.3737469,-740548.7,-1001835.0,1
"Štětí,Cihelná","Štětí,Cihelná","Štětí,Cihelná","Štětí,Cihelná",Štětí,LT,bus,301003,50.4556961,14.3705978,-740789.938,-1001946.94,1
"Štětí,Hněvice,rozc.žel.st.","Štětí,Hněvice,rozc.žel.st.","Štětí,Hněvice,rozcestí železniční stanice","Štětí,Hněvice,rozc.žel.st.",Štětí,LT,bus,301003,50.45465,14.3625374,-741372.9,-1001983.88,2
"Štětí,hotelový dům","Štětí,hotelový dům","Štětí,hotelový dům","Štětí,hotelový dům",Štětí,LT,bus,301003,50.4560928,14.3826942,-739933.0,-1002020.75,2
"Štětí,Počeplice","Štětí,Počeplice","Štětí,Počeplice","Štětí,Počeplice",Štětí,LT,bus,301003,50.431572,14.39525,-739422.5,-1004844.5,2
"Štětí,sídliště","Štětí,sídliště","Štětí,sídliště","Štětí,sídliště",Štětí,LT,bus,301003,50.4497375,14.37956,-740250.3,-1002691.06,2
Štětkovice,Štětkovice,Štětkovice,Štětkovice,Štěchovice,PZ,train,600003,49.66678,14.5169525,-742344.0,-1090300.63,1
"Štětkovice,Chrastava","Štětkovice,Chrastava","Štětkovice,Chrastava","Štětkovice,Chrastava",Štětkovice,PB,bus,301003,49.6637039,14.4879322,-744465.9,-1090356.25,2
Štíhlice,Štíhlice,Štíhlice,Štíhlice,Štíhlice,PH,bus,301003,50.0057373,14.7768545,-718789.063,-1055432.88,3
"Štíhlice,Doubravčická","Štíhlice,Doubravčická","Štíhlice,Doubravčická","Štíhlice,Doubravčická",Štíhlice,PH,undefined,301003,50.0084534,14.777633699999999,-718693.938,-1055140.5,4
"Štichovice,Křečov","Štichovice,Křečov","Štichovice,Křečov","Štichovice,Křečov",Štichovice,PS,bus,301003,49.9720154,13.3222551,-822574.3,-1044412.88,2
"Štichovice,rozc.","Štichovice,rozc.","Štichovice,rozcestí","Štichovice,rozc.",Štichovice,PS,bus,301003,49.97295,13.3030949,-823917.25,-1044102.5,2
Štipoklasy,Štipoklasy,Štipoklasy,Štipoklasy,Štipoklasy,KH,bus,301003,49.82453,15.2132711,-690303.0,-1079452.75,2
Štorkánova,Štorkánova,Štorkánova,Štorkánova,Praha,AB,bus,301003,50.06166,14.3926754,-745227.938,-1045576.56,2
Štvanice,Štvanice,Štvanice,Štvanice,Praha,AB,tram,301003,50.09527,14.4369507,-741578.75,-1042305.75,2
Šumavská,Šumavská,Šumavská,Šumavská,Praha,AB,tram,301003,50.0753479,14.4438705,-741389.6,-1044568.5,2
Šumperská,Šumperská,Šumperská,Šumperská,Praha,AB,bus,301003,50.13588,14.5086107,-735888.5,-1038526.0,2
Švandovo divadlo,Švandovo divadlo,Švandovo divadlo,Švandovo divadlo,Praha,AB,tram,301003,50.078434,14.4043493,-744145.2,-1043842.75,4
Švihov,Švihov,Švihov,Švihov,Švihov,RA,bus,301003,50.110817,13.5650349,-803075.0,-1031744.13,2
Švihov u Jesenice,Švihov u Jesenice,Švihov u Jesenice,Švihov u Jesenice,Švihov,RA,train,600003,50.1072273,13.5669785,-802996.438,-1032159.44,1
"Tábor,aut.nádr.","Tábor,aut.nádr.","Tábor,autobusové nádraží","Tábor,aut.nádr.",Tábor,TA,bus,301003,49.4141731,14.6746254,-734800.8,-1119668.63,6
"Tábor,Brisk a.s.","Tábor,Brisk a.s.","Tábor,Brisk a.s.","Tábor,Brisk a.s.",Tábor,TA,bus,301003,49.4149,14.6861324,-733962.5,-1119699.63,2
"Tábor,Čekanice,Na vyhlídce","Tábor,Čekanice,Na vyhlídce","Tábor,Čekanice,Na vyhlídce","Tábor,Čekanice,Na vyhlídce",Tábor,TA,bus,301003,49.42308,14.678463,-734393.2,-1118723.75,2
"Tábor,Čekanice,silo","Tábor,Čekanice,silo","Tábor,Čekanice,silo","Tábor,Čekanice,silo",Tábor,TA,bus,301003,49.43118,14.6883564,-733562.25,-1117926.75,2
"Tábor,Čekanice,u cihelny","Tábor,Čekanice,u cihelny","Tábor,Čekanice,u cihelny","Tábor,Čekanice,u cihelny",Tábor,TA,bus,301003,49.4283142,14.6862793,-733753.9,-1118222.5,2
"Tábor,Hlinice","Tábor,Hlinice","Tábor,Hlinice","Tábor,Hlinice",Tábor,TA,bus,301003,49.4293175,14.7187414,-731405.25,-1118424.13,2
"Tábor,Hlinice,myslivna","Tábor,Hlinice,myslivna","Tábor,Hlinice,myslivna","Tábor,Hlinice,myslivna",Tábor,TA,bus,301003,49.43438,14.72884,-730604.75,-1117963.0,2
"Tábor,Hlinice,rozc.2.0","Tábor,Hlinice,rozc.2.0","Tábor,Hlinice,rozcestí 2.0","Tábor,Hlinice,rozc.2.0",Tábor,TA,bus,301003,49.44458,14.702873199999999,-732321.1,-1116589.5,2
"Tábor,Hlinice,V chalupách","Tábor,Hlinice,V chalupách","Tábor,Hlinice,V chalupách","Tábor,Hlinice,V chalupách",Tábor,TA,bus,301003,49.4385452,14.7382689,-729865.75,-1117594.38,2
"Tábor,Klokoty","Tábor,Klokoty","Tábor,Klokoty","Tábor,Klokoty",Tábor,TA,bus,301003,49.41919,14.6446095,-736884.938,-1118825.88,2
"Tábor,Křižíkovo nám.","Tábor,Křižíkovo nám.","Tábor,Křižíkovo náměstí","Tábor,Křižíkovo nám.",Tábor,TA,bus,301003,49.41265,14.6646757,-735538.9,-1119740.5,1
"Tábor,Na Kopečku","Tábor,Na Kopečku","Tábor,Na Kopečku","Tábor,Na Kopečku",Tábor,TA,bus,301003,49.4042168,14.6852493,-734183.938,-1120868.63,2
"Tábor,Náchodské sídl.","Tábor,Náchodské sídl.","Tábor,Náchodské sídliště","Tábor,Náchodské sídl.",Tábor,TA,bus,301003,49.42225,14.6593723,-735778.1,-1118631.25,2
"Tábor,nem.","Tábor,nem.","Tábor,nemocnice","Tábor,nem.",Tábor,TA,bus,301003,49.4195557,14.65136,-736394.2,-1118851.0,2
"Tábor,Nový Ráj","Tábor,Nový Ráj","Tábor,Nový Ráj","Tábor,Nový Ráj",Tábor,TA,bus,301003,49.4171829,14.66273,-735611.7,-1119222.13,1
"Tábor,Písecké rozc.","Tábor,Písecké rozc.","Tábor,Písecké rozcestí","Tábor,Písecké rozc.",Tábor,TA,bus,301003,49.4194145,14.6604586,-735742.0,-1118954.5,1
"Tábor,poliklinika","Tábor,poliklinika","Tábor,poliklinika","Tábor,poliklinika",Tábor,TA,bus,301003,49.41131,14.6703129,-735153.4,-1119942.88,1
"Tábor,Stránského","Tábor,Stránského","Tábor,Stránského","Tábor,Stránského",Tábor,TA,bus,301003,49.4156647,14.6837626,-734121.75,-1119592.75,2
"Tábor,U Reálky","Tábor,U Reálky","Tábor,U Reálky","Tábor,U Reálky",Tábor,TA,bus,301003,49.4136276,14.6633167,-735622.1,-1119619.75,1
"Tábor,Vožická Elektroizola","Tábor,Vožická Elektroizola","Tábor,Vožická Elektroizola","Tábor,Vožická Elektroizola",Tábor,TA,bus,301003,49.4161034,14.68998,-733668.1,-1119604.25,2
"Tábor,Všechov","Tábor,Všechov","Tábor,Všechov","Tábor,Všechov",Tábor,TA,bus,301003,49.430584,14.6205549,-738445.0,-1117337.0,2
"Tábor,Záluží","Tábor,Záluží","Tábor,Záluží","Tábor,Záluží",Tábor,TA,bus,301003,49.4232063,14.7036085,-732583.3,-1118952.25,2
"Tábor,Záluží,škola","Tábor,Záluží,škola","Tábor,Záluží,škola","Tábor,Záluží,škola",Tábor,TA,bus,301003,49.4230576,14.70903,-732195.6,-1119020.75,2
"Tábor,Zavadilská","Tábor,Zavadilská","Tábor,Zavadilská","Tábor,Zavadilská",Tábor,TA,bus,301003,49.41179,14.684185,-734148.563,-1120023.75,2
"Tachlovice,Jakubská náves","Tachlovice,Jakubská náves","Tachlovice,Jakubská náves","Tachlovice,Jakubská náves",Tachlovice,PZ,bus,301003,50.0109444,14.2432919,-756603.75,-1049690.13,2
"Tachlovice,Na vrškách","Tachlovice,Na vrškách","Tachlovice,Na vrškách","Tachlovice,Na vrškách",Tachlovice,PZ,bus,301003,50.01405,14.2411652,-756706.75,-1049326.88,2
Tachov,Tachov,Tachov,Tachov,Tachov,CL,bus,301003,50.54323,14.6381359,-720666.9,-994866.1,2
Tachovské náměstí,Tachovské náměstí,Tachovské náměstí,Tachovské náměstí,Praha,AB,bus,301003,50.0872879,14.45233,-740609.3,-1043335.38,2
Talichova,Talichova,Talichova,Talichova,Praha,AB,bus,301003,50.08864,14.3663578,-746683.25,-1042346.38,2
Tálínská,Tálínská,Tálínská,Tálínská,Praha,AB,bus,301003,50.1009064,14.5460663,-733759.25,-1042741.88,2
"Tanvald,centrum","Tanvald,centrum","Tanvald,centrum","Tanvald,centrum",Tanvald,JN,bus,301003,50.7353745,15.3089352,-670853.5,-979790.25,2
"Tanvald,Terminál u žel.st.","Tanvald,Terminál u žel.st.","Tanvald,Terminál u železniční stanice","Tanvald,Terminál u žel.st.",Tanvald,JN,bus,301003,50.7426567,15.3109074,-670614.5,-979003.9,2
Tatce,Tatce,Tatce,Tatce,Tatce,KO,bus,301003,50.0917549,14.975913,-703408.0,-1047805.0,1
Tatce (vlak),Tatce,Tatce,Tatce (vlak),Tatce,KO,train,600003,50.0994453,14.9847593,-702670.063,-1047038.5,1
"Tatce,žel.zast.","Tatce,žel.zast.","Tatce,železniční zastávka","Tatce,žel.zast.",Tatce,KO,bus,301003,50.0996323,14.9839916,-702721.9,-1047010.75,2
Tatobity,Tatobity,Tatobity,Tatobity,Tatobity,SM,bus,301003,50.57172,15.2734108,-675617.9,-997540.6,2
Tehov (PH),Tehov,Tehov,Tehov (PH),Tehov,PH,bus,301003,49.97082,14.6933556,-725237.2,-1058490.75,2
"Tehov,Hačálka (PH)","Tehov,Hačálka","Tehov,Hačálka","Tehov,Hačálka (PH)",Tehov,PH,bus,301003,49.9712372,14.6790638,-726247.1,-1058308.75,2
"Tehov,háj.rozc. (BN)","Tehov,háj.rozc.","Tehov,háj.rozcestí","Tehov,háj.rozc. (BN)",Tehov,BN,bus,301003,49.72452,14.97069,-709049.9,-1088257.75,2
"Tehov,Kostelík (BN)","Tehov,Kostelík","Tehov,Kostelík","Tehov,Kostelík (BN)",Tehov,BN,bus,301003,49.7196732,14.9677877,-709326.938,-1088765.25,2
"Tehov,Lada (PH)","Tehov,Lada","Tehov,Lada","Tehov,Lada (PH)",Tehov,PH,bus,301003,49.98059,14.70306,-724403.063,-1057506.0,2
"Tehov,náves (BN)","Tehov,náves","Tehov,náves","Tehov,náves (BN)",Tehov,BN,bus,301003,49.7348747,14.9669638,-709167.6,-1087081.38,2
